latitude,longitude,elevation,slope,rainfall_24h,rainfall_72h,rainfall_intensity,soil_moisture,satellite_indicator,historical_landslide_occurrence,latent_risk_score,risk_level,risk_category,region_state
25.58187,91.80595,1914.6,43.54,0.96,1.71,0.06,33.2,45.0,87.22,33.64,0,low,Meghalaya
25.24108,91.76332,1421.9,40.14,0.59,2.26,0.03,50.0,12.61,100.0,32.68,0,low,Meghalaya
27.0618,88.2299,2248.5,45.73,66.24,126.71,5.19,49.28,61.25,78.72,57.02,1,moderate,West Bengal
25.10404,91.72824,1598.3,46.51,20.66,21.59,0.91,33.51,15.27,97.83,31.51,0,low,Meghalaya
25.20559,91.74508,1331.5,45.92,210.08,471.01,49.4,89.74,95.59,79.92,100.0,3,critical,Meghalaya
27.10585,93.73476,725.1,39.96,258.8,643.23,51.47,94.12,91.09,61.21,100.0,3,critical,Arunachal Pradesh
27.47245,88.75637,1563.7,54.03,57.37,132.19,7.98,66.82,54.17,77.57,62.06,2,high,Sikkim
25.18781,91.70014,1526.7,55.43,9.89,11.84,0.42,18.47,20.85,88.03,38.67,0,low,Meghalaya
27.01729,93.56169,979.1,38.67,56.63,124.6,4.31,62.9,58.51,50.72,45.82,1,moderate,Arunachal Pradesh
27.2386,88.64908,1675.8,53.23,121.48,338.28,26.22,87.27,72.49,95.97,96.69,3,critical,Sikkim
24.89967,93.7614,1108.3,45.94,2.49,3.11,0.18,43.38,10.59,71.11,27.5,0,low,Manipur
24.75302,94.02252,600.9,42.51,15.44,24.0,0.97,19.74,18.36,70.11,23.12,0,low,Manipur
25.66753,91.87828,2175.7,39.92,5.75,13.33,0.27,32.69,10.28,77.96,30.31,0,low,Meghalaya
25.53168,93.99609,1266.9,57.08,0.29,9.84,0.02,26.37,11.1,77.63,32.69,0,low,Nagaland
25.25353,91.67027,1403.5,35.61,1.59,55.81,0.08,27.15,24.51,88.07,28.83,0,low,Meghalaya
27.06625,88.35063,2011.9,39.08,4.78,14.06,0.21,33.63,25.01,67.19,28.76,0,low,West Bengal
25.31212,91.69181,1332.5,48.67,6.34,35.6,0.4,34.8,22.62,92.1,34.58,0,low,Meghalaya
11.7764,76.27909,616.8,53.16,11.11,23.36,0.47,16.4,11.82,77.52,33.82,0,low,Kerala
23.54376,93.25548,1822.4,47.69,25.15,32.02,1.07,42.61,16.44,77.21,35.64,0,low,Mizoram
26.27741,91.78115,547.1,31.26,42.86,114.85,2.87,61.86,50.39,64.2,40.58,1,moderate,Assam
23.5067,93.31568,1476.8,32.63,140.93,352.52,18.85,75.82,85.9,75.63,81.41,3,critical,Mizoram
24.80596,93.92379,689.1,51.24,124.04,219.09,24.12,74.06,70.48,86.6,84.03,3,critical,Manipur
27.01076,88.19721,1784.7,43.58,3.9,9.16,0.19,31.63,10.22,69.53,25.82,0,low,West Bengal
31.26818,77.14248,2404.4,55.66,140.74,290.72,28.57,73.49,74.86,100.0,94.49,3,critical,Himachal Pradesh
27.40384,88.6541,1479.1,65.61,112.98,257.97,11.79,69.9,62.5,100.0,89.26,3,critical,Sikkim
25.76594,94.11597,1558.1,48.83,9.95,40.99,0.77,39.29,17.09,76.24,35.47,0,low,Nagaland
26.94781,88.24903,2005.0,46.46,46.93,117.17,7.19,51.65,63.35,72.46,54.12,1,moderate,West Bengal
27.18738,88.1912,2157.9,38.48,198.06,439.59,21.64,82.43,68.74,75.15,100.0,3,critical,West Bengal
27.14113,88.22499,2023.0,46.53,47.66,89.22,6.36,47.67,41.01,78.11,46.88,1,moderate,West Bengal
25.65136,91.87889,2158.7,31.13,111.34,280.15,12.19,76.07,76.39,81.45,71.23,2,high,Meghalaya
25.68856,94.20514,1144.2,44.49,59.34,110.42,6.35,60.45,39.03,91.16,55.6,1,moderate,Nagaland
31.09843,77.36529,2343.9,52.48,31.0,67.39,3.81,57.22,32.75,80.63,44.86,1,moderate,Himachal Pradesh
30.9974,77.16899,2220.4,52.82,36.98,104.4,2.69,55.11,51.19,78.55,53.78,1,moderate,Himachal Pradesh
11.66538,76.08849,883.8,44.69,7.5,15.34,0.34,18.13,28.27,90.0,30.45,0,low,Kerala
31.11662,77.14502,2247.2,48.13,21.79,71.19,2.1,35.0,59.03,93.95,43.18,1,moderate,Himachal Pradesh
27.17652,88.36271,2107.8,57.32,0.91,27.1,0.07,16.8,24.49,82.86,34.8,0,low,West Bengal
26.13385,91.96469,59.2,35.71,28.47,124.12,3.97,39.04,64.55,74.37,37.96,0,low,Assam
27.20499,88.25652,2087.7,37.48,14.81,20.86,0.73,26.68,30.12,74.92,28.56,0,low,West Bengal
26.94467,93.58774,729.6,36.39,1.98,22.02,0.08,22.37,20.85,47.44,19.76,0,low,Arunachal Pradesh
31.23281,77.1636,2386.7,66.95,222.92,527.78,69.81,89.28,94.13,87.76,100.0,3,critical,Himachal Pradesh
25.28011,91.88511,1280.0,42.58,125.39,334.33,15.69,85.34,79.1,96.11,86.64,3,critical,Meghalaya
11.61584,76.11344,1127.8,45.22,112.05,279.85,21.88,65.0,66.56,92.99,80.3,3,critical,Kerala
11.78231,76.16451,1091.3,38.13,18.83,26.73,0.92,34.19,14.71,91.65,30.74,0,low,Kerala
11.65932,76.00379,1079.9,41.89,261.56,604.58,104.69,91.82,78.04,98.64,100.0,3,critical,Kerala
30.72463,78.97624,3363.0,40.82,241.76,634.51,71.2,92.68,93.09,93.68,100.0,3,critical,Uttarakhand
26.98989,88.33262,2472.7,36.09,128.87,233.5,18.0,87.18,60.63,83.4,74.35,2,high,West Bengal
27.07864,93.52494,739.2,39.68,35.48,65.04,3.57,75.0,52.26,45.74,45.26,1,moderate,Arunachal Pradesh
31.13278,77.20941,2279.0,56.23,25.21,77.54,1.9,43.86,43.17,83.11,48.01,1,moderate,Himachal Pradesh
24.8087,93.98893,841.4,52.38,150.03,375.95,15.05,79.13,73.38,80.93,88.51,3,critical,Manipur
11.51966,76.10101,1101.1,35.5,131.89,348.67,14.45,65.31,79.34,89.82,76.39,2,high,Kerala
24.83287,93.8412,622.4,42.08,113.36,322.3,20.6,77.04,57.27,84.86,84.68,3,critical,Manipur
26.10598,91.79703,319.1,32.39,11.8,15.42,0.51,28.38,5.0,68.0,25.01,0,low,Assam
30.73064,79.14783,3534.4,51.45,95.54,268.97,16.54,71.28,83.56,99.13,76.16,2,high,Uttarakhand
11.53495,76.10648,1094.7,38.1,32.76,110.66,2.2,71.96,57.61,92.34,53.9,1,moderate,Kerala
25.51434,91.76104,1858.4,41.93,25.87,54.51,1.41,49.26,21.52,85.49,37.05,0,low,Meghalaya
31.0759,77.11252,2290.0,50.96,4.38,13.51,0.22,30.09,27.12,86.82,41.69,1,moderate,Himachal Pradesh
25.97623,91.84643,113.2,43.02,130.38,338.95,20.62,83.58,64.16,72.91,85.78,3,critical,Assam
27.27483,88.60574,1688.1,41.48,34.24,102.71,2.55,48.24,55.74,87.92,43.21,1,moderate,Sikkim
30.79974,79.02657,3517.1,47.42,29.45,40.47,1.31,29.42,30.72,83.5,32.01,0,low,Uttarakhand
24.91188,93.88726,1053.0,49.54,0.84,2.35,0.05,32.53,39.02,93.89,37.58,0,low,Manipur
23.46309,93.33067,1550.0,40.0,55.45,116.66,7.7,71.97,70.0,70.67,52.23,1,moderate,Mizoram
30.80491,79.12428,3581.6,48.61,32.49,130.61,2.71,35.0,55.44,73.04,44.61,1,moderate,Uttarakhand
26.13643,91.67352,295.3,35.44,3.74,5.59,0.21,31.92,25.09,67.21,24.53,0,low,Assam
25.36489,91.85323,1347.0,45.97,50.74,133.95,7.88,58.84,54.09,85.97,54.28,1,moderate,Meghalaya
27.16036,88.31388,2001.8,43.57,94.62,304.35,9.98,87.39,64.82,79.55,79.78,2,high,West Bengal
27.14422,93.63846,672.4,35.38,53.0,133.92,3.46,35.0,44.67,48.91,37.56,0,low,Arunachal Pradesh
31.07744,77.16464,2455.6,56.18,48.12,80.82,4.01,69.04,47.85,71.18,58.81,1,moderate,Himachal Pradesh
25.11009,91.73272,1522.1,51.0,154.87,301.7,26.24,67.16,56.93,93.34,88.52,3,critical,Meghalaya
30.70301,79.058,3787.9,59.54,9.56,22.02,0.44,20.13,26.03,89.86,35.92,0,low,Uttarakhand
25.73679,94.08115,1515.1,50.05,26.88,77.92,2.71,60.11,56.07,88.16,47.65,1,moderate,Nagaland
30.97034,77.19198,2230.3,65.78,44.38,112.93,3.76,58.97,43.23,95.02,67.31,2,high,Himachal Pradesh
25.56291,91.85491,2101.8,29.76,2.7,13.18,0.18,31.81,24.58,73.05,24.0,0,low,Meghalaya
31.05638,77.25306,2236.9,66.35,47.46,82.82,5.24,62.29,45.38,90.38,65.19,2,high,Himachal Pradesh
11.76318,76.15569,967.6,59.89,60.46,133.08,5.03,59.42,64.37,94.13,65.78,2,high,Kerala
25.66975,91.82841,1761.1,47.05,120.18,287.47,28.54,81.21,80.28,91.39,87.19,3,critical,Meghalaya
30.82705,78.99794,3474.7,53.63,2.22,27.87,0.1,36.34,14.85,85.27,39.38,0,low,Uttarakhand
23.38949,93.38946,1781.6,41.56,1.97,2.52,0.12,14.41,32.68,86.48,26.68,0,low,Mizoram
31.04503,77.09219,2506.1,63.96,216.99,409.63,68.48,93.09,76.82,100.0,100.0,3,critical,Himachal Pradesh
27.06887,88.25065,2191.3,31.11,24.44,95.73,3.3,45.78,53.09,95.07,39.19,0,low,West Bengal
25.23094,91.78067,1433.4,36.76,0.54,27.49,0.04,31.99,24.37,84.12,24.96,0,low,Meghalaya
25.4475,91.71728,1474.3,35.87,8.46,11.53,0.55,18.32,20.14,100.0,23.78,0,low,Meghalaya
25.22935,91.71818,1362.0,59.62,10.71,20.3,0.47,33.0,30.36,94.61,39.01,0,low,Meghalaya
25.58096,93.98284,1530.8,49.14,158.45,331.51,26.34,93.65,84.65,84.09,96.92,3,critical,Nagaland
27.0834,88.64211,1553.4,60.89,153.72,350.82,19.7,65.55,82.9,92.12,97.8,3,critical,Sikkim
25.51762,94.01405,1430.2,50.11,13.8,19.94,0.83,35.6,25.68,79.46,31.59,0,low,Nagaland
27.23314,88.20907,2123.6,52.41,65.79,142.01,5.72,57.88,33.67,80.81,60.72,2,high,West Bengal
25.33868,91.71123,1435.7,36.41,118.49,296.67,16.09,73.88,89.64,89.6,81.08,3,critical,Meghalaya
25.6581,94.08829,1270.6,43.86,61.58,124.54,8.59,46.6,57.84,79.95,53.2,1,moderate,Nagaland
31.07981,77.32842,2379.4,54.04,35.66,96.63,2.88,46.09,48.5,76.62,48.24,1,moderate,Himachal Pradesh
27.37033,88.64813,1442.5,51.03,106.91,249.53,11.13,83.17,74.69,91.12,82.45,3,critical,Sikkim
31.02458,77.24918,2326.3,53.3,155.92,327.44,18.14,75.6,68.65,84.26,94.94,3,critical,Himachal Pradesh
11.70266,76.03529,1053.2,49.57,136.28,339.84,20.57,85.83,60.38,94.72,90.86,3,critical,Kerala
24.83704,93.97502,894.6,44.74,0.58,6.63,0.04,24.46,14.23,93.41,28.38,0,low,Manipur
30.62068,78.98012,4005.5,64.29,122.38,311.37,13.87,69.46,77.8,90.22,91.19,3,critical,Uttarakhand
23.4228,93.31138,1831.5,45.76,109.44,284.29,13.43,74.84,88.18,82.68,72.59,2,high,Mizoram
27.12373,93.73058,867.6,26.7,0.26,10.96,0.01,34.54,22.05,62.69,15.56,0,low,Arunachal Pradesh
26.10831,91.65531,50.0,37.02,53.09,130.83,7.94,47.73,43.76,88.43,44.75,1,moderate,Assam
30.67459,79.12809,3492.7,67.52,31.48,127.52,2.27,43.06,52.87,84.17,62.13,2,high,Uttarakhand
25.69427,94.12649,1223.5,44.75,4.17,21.55,0.24,34.59,18.45,79.99,33.86,0,low,Nagaland
24.67438,93.83904,802.4,48.58,59.88,134.24,6.29,63.21,63.64,93.77,62.72,2,high,Manipur
27.1601,93.55675,647.5,39.48,6.21,8.14,0.4,30.14,25.22,71.0,21.33,0,low,Arunachal Pradesh
25.28733,91.64794,1595.1,56.49,50.42,125.33,6.41,72.27,70.0,96.26,63.66,2,high,Meghalaya
23.31013,93.38638,1736.8,41.94,184.16,541.9,39.94,88.12,80.78,60.15,100.0,3,critical,Mizoram
25.50909,91.69358,2169.5,31.24,40.03,105.35,4.55,56.69,44.0,76.97,42.16,1,moderate,Meghalaya
27.05404,88.1359,2015.7,26.92,43.67,127.52,4.2,60.09,38.94,71.64,39.4,0,low,West Bengal
31.11173,77.12399,2266.7,60.96,76.62,286.96,9.39,92.34,72.28,87.71,89.45,3,critical,Himachal Pradesh
26.21263,91.73139,192.8,28.03,28.41,42.96,1.28,35.62,31.6,81.9,26.13,0,low,Assam
27.42011,88.73816,1796.7,62.16,18.51,39.12,1.28,23.64,26.82,86.24,42.86,1,moderate,Sikkim
26.9916,88.23035,2055.8,37.82,66.18,166.69,4.41,44.22,44.26,86.73,49.21,1,moderate,West Bengal
25.54097,93.97638,1782.1,55.86,35.1,82.22,5.5,64.23,55.26,84.15,56.29,1,moderate,Nagaland
27.3761,88.52932,1391.5,54.49,30.3,107.54,4.71,50.38,65.08,84.77,52.33,1,moderate,Sikkim
30.8509,78.89958,3883.8,60.67,1.34,28.07,0.08,16.35,30.53,100.0,39.25,0,low,Uttarakhand
23.4874,93.31368,1796.5,40.43,37.62,102.36,3.68,67.2,51.42,76.46,46.25,1,moderate,Mizoram
27.04494,93.6824,855.5,45.9,4.6,5.9,0.22,32.85,22.54,64.42,31.71,0,low,Arunachal Pradesh
23.49487,93.40782,1802.3,45.56,81.94,192.4,7.1,35.0,50.83,76.16,60.53,2,high,Mizoram
25.68312,94.06189,1259.5,41.93,51.54,131.27,3.59,44.17,58.87,80.16,51.33,1,moderate,Nagaland
24.92659,94.14606,734.8,35.89,87.12,262.22,12.1,65.0,65.98,71.51,60.67,2,high,Manipur
30.70195,79.09605,3670.0,49.34,51.22,119.66,3.69,54.94,46.72,94.63,61.42,2,high,Uttarakhand
27.14977,93.61758,717.7,28.76,58.63,142.93,9.41,69.82,30.05,55.84,45.51,1,moderate,Arunachal Pradesh
23.4971,93.21351,1547.8,32.71,153.49,280.07,21.69,95.0,84.06,73.97,88.92,3,critical,Mizoram
24.93209,93.87901,1136.7,40.61,18.04,58.85,0.85,35.62,27.49,80.21,33.89,0,low,Manipur
27.22292,93.55239,745.3,43.34,7.31,36.87,0.4,35.62,27.51,58.19,34.29,0,low,Arunachal Pradesh
27.07852,93.61822,675.4,22.41,56.49,143.43,6.28,54.52,35.62,60.41,42.21,1,moderate,Arunachal Pradesh
11.74739,76.15543,1128.0,54.46,53.72,149.53,8.28,35.0,41.88,90.22,55.33,1,moderate,Kerala
24.90027,93.92068,1014.2,51.67,108.97,283.44,17.79,77.06,55.0,80.54,81.86,3,critical,Manipur
11.93849,76.11291,1013.7,54.1,51.55,93.85,5.06,75.0,59.97,93.29,61.33,2,high,Kerala
31.25349,77.10315,2205.1,58.17,38.9,59.73,2.37,31.06,15.16,99.3,44.63,1,moderate,Himachal Pradesh
27.36209,88.7584,1803.0,56.28,3.16,3.82,0.19,26.29,34.67,97.24,36.07,0,low,Sikkim
11.79968,76.26746,977.1,38.54,144.79,381.15,15.76,84.67,69.06,79.64,90.43,3,critical,Kerala
25.52245,91.88879,1902.9,28.68,285.45,590.84,59.03,88.18,92.71,78.2,100.0,3,critical,Meghalaya
25.51785,91.81626,1772.9,37.56,3.85,28.8,0.19,50.0,32.57,73.78,34.56,0,low,Meghalaya
25.71051,94.14506,1367.2,50.62,1.2,16.77,0.05,28.55,37.96,91.54,37.16,0,low,Nagaland
11.74351,76.21839,1054.1,41.37,2.46,50.96,0.13,26.47,8.83,100.0,27.62,0,low,Kerala
26.95543,93.62686,554.1,31.72,74.79,230.35,8.2,72.9,77.74,56.73,59.27,1,moderate,Arunachal Pradesh
27.254,93.64401,835.6,29.17,138.57,336.03,17.29,69.24,80.7,48.55,74.03,2,high,Arunachal Pradesh
30.66455,79.18645,3821.3,65.53,62.35,136.51,10.28,57.51,52.51,100.0,73.38,2,high,Uttarakhand
11.8568,76.06822,808.8,61.98,3.88,7.23,0.25,15.49,23.49,84.62,42.28,1,moderate,Kerala
24.78037,94.04621,715.3,42.09,127.77,238.41,20.53,85.13,72.33,75.92,79.07,2,high,Manipur
27.11846,88.18647,1881.5,64.17,50.68,116.85,3.44,57.07,46.4,74.42,64.12,2,high,West Bengal
30.71786,79.00426,3425.3,70.03,24.48,59.98,2.92,75.0,44.53,94.66,67.71,2,high,Uttarakhand
25.53857,91.79189,1954.2,32.14,5.63,10.44,0.25,16.44,20.85,96.13,25.22,0,low,Meghalaya
26.19215,91.76703,50.0,44.58,56.14,130.43,3.85,75.0,57.94,70.69,57.41,1,moderate,Assam
26.13397,91.77117,178.2,51.4,237.31,545.33,53.38,99.0,89.02,66.31,100.0,3,critical,Assam
25.28872,91.71012,1610.1,49.12,169.73,529.01,43.12,89.63,75.0,76.26,100.0,3,critical,Meghalaya
25.55857,94.05236,1437.0,33.59,30.54,81.92,2.67,35.0,54.36,82.05,33.4,0,low,Nagaland
30.67715,79.07502,3606.9,47.15,79.75,245.42,9.44,82.49,89.19,94.96,73.85,2,high,Uttarakhand
11.57929,76.11872,1018.4,42.2,55.11,83.19,8.71,39.59,35.32,91.19,45.29,1,moderate,Kerala
27.33444,88.62943,1270.8,43.45,226.79,477.56,53.36,94.29,98.0,82.24,100.0,3,critical,Sikkim
26.9943,88.24688,2171.6,51.17,150.88,319.13,27.14,95.0,73.98,83.79,99.25,3,critical,West Bengal
25.67223,92.03622,1956.0,37.97,55.72,129.28,4.98,63.02,46.87,83.62,53.76,1,moderate,Meghalaya
24.74873,93.85786,733.3,41.8,19.92,41.63,0.99,32.16,28.32,81.14,30.81,0,low,Manipur
24.85053,93.95023,827.9,29.95,91.85,381.35,10.65,73.93,81.71,76.88,71.44,2,high,Manipur
25.314,91.65253,1445.8,37.33,49.8,137.75,4.33,54.1,51.25,87.19,46.9,1,moderate,Meghalaya
30.6987,79.0113,3753.1,44.0,161.6,327.42,17.97,70.67,83.19,99.34,86.06,3,critical,Uttarakhand
30.61841,79.01818,3547.2,60.93,7.19,37.64,0.44,27.04,20.94,82.67,39.23,0,low,Uttarakhand
30.75461,79.05509,3602.4,54.81,261.22,571.63,74.62,93.8,79.42,100.0,100.0,3,critical,Uttarakhand
11.65793,76.08369,1254.8,45.92,32.76,78.19,3.94,51.13,51.82,90.58,41.96,1,moderate,Kerala
30.76386,79.11484,3564.6,44.01,109.8,289.22,26.96,80.24,83.57,97.38,84.15,3,critical,Uttarakhand
24.8274,93.98941,803.9,41.37,40.7,73.13,2.55,45.24,49.06,77.41,46.15,1,moderate,Manipur
25.59338,91.9487,1760.2,34.91,98.14,286.18,12.03,77.24,66.62,78.19,68.38,2,high,Meghalaya
25.64639,94.04245,1391.5,56.39,109.77,275.26,14.2,84.69,66.6,73.67,83.62,3,critical,Nagaland
24.8315,94.03753,535.1,33.8,105.02,262.73,11.94,86.63,55.0,88.92,74.42,2,high,Manipur
24.859,94.04136,837.3,40.84,52.16,117.39,3.88,60.47,52.13,87.8,48.47,1,moderate,Manipur
23.54143,93.3223,1478.6,34.28,2.0,46.58,0.09,39.65,27.32,67.62,22.48,0,low,Mizoram
27.17489,93.62793,696.3,46.05,43.3,86.68,5.42,72.93,49.51,62.23,56.02,1,moderate,Arunachal Pradesh
11.72419,76.04192,1002.3,45.57,13.72,52.42,0.6,21.45,22.77,87.3,30.93,0,low,Kerala
23.48054,93.33342,1558.9,39.72,33.93,129.09,4.3,73.19,46.82,63.9,53.86,1,moderate,Mizoram
27.27434,88.59725,1917.7,50.68,104.96,289.73,16.99,65.0,83.61,78.38,76.86,2,high,Sikkim
24.76345,93.91581,567.8,49.33,45.82,131.92,4.35,59.6,32.5,81.22,53.41,1,moderate,Manipur
24.75707,93.95103,980.3,40.29,37.8,42.83,3.0,32.58,17.01,85.57,34.12,0,low,Manipur
11.82668,76.08939,876.5,43.56,7.99,14.82,0.49,16.0,14.38,96.84,30.15,0,low,Kerala
27.29421,88.67816,1884.6,45.36,60.7,139.05,4.93,55.02,40.53,92.7,52.87,1,moderate,Sikkim
23.45302,93.24509,1614.1,44.68,138.77,415.49,14.35,87.33,71.44,57.7,94.3,3,critical,Mizoram
26.16318,91.65079,99.2,49.12,24.46,77.67,2.36,40.79,55.32,75.21,43.86,1,moderate,Assam
27.03638,88.28794,2132.3,36.9,160.69,238.31,38.21,83.08,74.19,80.08,84.76,3,critical,West Bengal
26.16856,91.62092,50.0,32.11,0.42,6.52,0.02,35.95,26.79,75.86,27.93,0,low,Assam
31.13645,77.11758,2061.2,59.6,40.04,84.08,2.76,35.0,60.69,99.65,53.34,1,moderate,Himachal Pradesh
30.99666,77.22959,2516.5,54.83,60.15,131.12,8.51,36.63,61.99,82.21,60.52,2,high,Himachal Pradesh
25.32783,91.73894,1581.1,52.14,40.45,84.65,3.15,54.98,65.93,92.21,53.6,1,moderate,Meghalaya
27.26124,88.72335,1893.6,36.39,202.01,521.46,52.17,93.42,93.42,89.74,100.0,3,critical,Sikkim
11.63026,76.0458,1012.8,41.8,22.76,44.26,1.93,35.0,62.07,100.0,43.65,1,moderate,Kerala
30.9687,77.15469,2442.0,35.24,25.52,30.15,1.28,38.34,28.54,100.0,33.88,0,low,Himachal Pradesh
25.58043,91.91223,1676.0,40.97,13.11,13.73,1.0,39.02,18.87,73.93,28.24,0,low,Meghalaya
25.32503,91.68096,1421.4,57.47,2.43,7.6,0.17,29.4,31.05,94.73,37.74,0,low,Meghalaya
31.14822,77.16994,2094.0,50.98,120.18,243.53,16.05,77.4,72.11,98.83,84.29,3,critical,Himachal Pradesh
25.08097,91.64922,1522.9,64.46,98.16,252.27,11.26,79.53,68.54,92.17,85.65,3,critical,Meghalaya
27.34036,88.5906,1302.9,52.16,37.31,113.91,3.22,39.66,63.82,91.41,46.69,1,moderate,Sikkim
30.74682,79.0206,3637.1,58.87,56.59,133.43,7.45,58.36,30.0,85.09,59.73,1,moderate,Uttarakhand
27.29522,88.49038,1651.2,51.94,3.96,36.85,0.32,15.49,21.66,80.03,31.74,0,low,Sikkim
25.75282,94.26419,1545.8,36.12,137.88,309.37,22.06,80.59,90.0,75.24,83.84,3,critical,Nagaland
25.4834,91.8269,1853.0,32.99,11.13,22.24,0.49,15.25,28.38,84.67,22.16,0,low,Meghalaya
24.86803,93.92673,737.8,55.04,111.83,294.17,14.29,69.74,71.78,76.71,82.81,3,critical,Manipur
23.69811,93.33787,1392.2,26.78,2.2,4.49,0.11,50.0,5.0,77.84,26.67,0,low,Mizoram
25.38028,91.67628,1421.8,40.62,5.27,27.99,0.25,15.21,11.16,92.06,29.94,0,low,Meghalaya
23.46203,93.29978,1554.9,42.35,159.07,341.73,34.06,82.13,75.96,89.66,95.8,3,critical,Mizoram
27.12848,88.2333,2080.7,40.21,7.26,29.16,0.36,42.33,17.58,93.8,31.68,0,low,West Bengal
30.80442,79.10897,3512.0,70.86,38.09,71.3,2.6,65.44,40.61,100.0,64.08,2,high,Uttarakhand
25.64558,94.08559,1413.7,48.78,123.42,318.82,17.16,74.13,71.19,76.19,83.0,3,critical,Nagaland
25.52027,91.92881,1962.0,27.21,102.63,306.05,10.43,83.44,84.14,68.64,68.4,2,high,Meghalaya
27.25361,88.48674,1466.8,58.92,35.89,105.2,2.95,41.5,33.9,86.44,52.54,1,moderate,Sikkim
27.35968,88.5512,1523.0,65.95,5.37,12.65,0.26,19.97,29.23,87.29,46.17,1,moderate,Sikkim
27.26903,88.42526,1664.8,45.7,39.68,103.55,4.52,37.72,30.0,82.73,42.11,1,moderate,Sikkim
27.08958,93.65031,736.8,18.03,263.87,679.39,105.85,91.94,91.02,47.51,100.0,3,critical,Arunachal Pradesh
23.49871,93.25703,1623.6,47.13,10.3,21.31,0.83,40.47,35.71,72.58,33.04,0,low,Mizoram
27.17212,93.55926,548.8,35.35,14.42,19.6,0.62,23.01,27.68,46.08,23.49,0,low,Arunachal Pradesh
11.62687,76.17438,1004.6,50.74,63.71,100.83,4.62,53.21,70.0,99.3,56.19,1,moderate,Kerala
11.89588,76.07522,882.9,51.42,60.73,106.46,6.32,49.3,60.41,86.75,51.26,1,moderate,Kerala
23.41773,93.29315,1519.0,49.43,218.42,444.14,38.6,86.1,82.81,66.83,100.0,3,critical,Mizoram
27.07998,93.43072,823.8,31.55,12.81,51.52,1.03,35.87,28.61,54.72,30.13,0,low,Arunachal Pradesh
23.58526,93.4205,1584.2,38.83,223.36,522.46,89.79,97.86,77.82,72.36,100.0,3,critical,Mizoram
11.64696,76.13658,944.7,54.68,7.77,37.63,0.42,34.4,12.11,100.0,35.11,0,low,Kerala
25.17262,91.74276,1296.1,52.11,60.94,272.56,12.35,90.4,66.44,92.28,81.23,3,critical,Meghalaya
30.58692,79.09417,3829.8,53.05,11.03,25.85,0.63,50.0,19.7,92.35,39.76,0,low,Uttarakhand
26.11625,91.91762,191.2,30.95,36.48,88.06,4.38,53.6,38.97,76.42,46.22,1,moderate,Assam
24.79164,93.88865,783.8,44.32,112.67,216.7,11.39,65.37,74.53,72.97,66.03,2,high,Manipur
26.09324,91.83706,50.0,42.01,7.96,43.45,0.35,22.5,18.47,65.04,24.03,0,low,Assam
26.14009,91.78534,323.1,46.8,90.38,236.6,16.57,78.51,82.27,67.64,68.69,2,high,Assam
26.97263,88.28901,2040.8,44.48,3.22,4.44,0.19,27.62,18.08,90.64,26.18,0,low,West Bengal
25.56133,94.05087,1522.0,45.33,183.26,527.12,63.59,96.65,76.1,79.5,100.0,3,critical,Nagaland
25.59457,94.21015,1370.3,36.7,54.92,135.76,4.4,75.0,60.83,81.56,57.14,1,moderate,Nagaland
27.20654,93.54882,523.6,43.46,28.58,31.61,1.99,14.23,35.56,51.48,30.79,0,low,Arunachal Pradesh
25.52486,91.86309,1628.6,40.44,87.97,274.82,14.83,84.7,69.68,91.69,75.79,2,high,Meghalaya
25.57305,91.85134,1893.3,40.95,16.79,63.81,1.18,50.22,64.78,87.34,36.56,0,low,Meghalaya
25.16756,91.74516,1581.1,37.96,59.07,103.61,8.56,55.01,33.31,93.48,51.81,1,moderate,Meghalaya
25.27418,91.64515,1322.4,37.72,0.04,16.69,0.0,10.0,22.58,99.82,16.59,0,low,Meghalaya
30.68914,78.95641,3413.5,66.09,138.58,442.52,43.74,89.33,87.51,88.76,100.0,3,critical,Uttarakhand
11.70845,75.9475,909.9,46.03,52.84,119.9,3.75,68.51,36.24,100.0,55.69,1,moderate,Kerala
30.70831,78.97472,3522.7,75.0,42.73,68.63,2.86,45.6,70.0,88.88,65.36,2,high,Uttarakhand
26.21148,91.6884,273.2,35.48,1.03,10.82,0.04,37.56,40.27,68.7,28.16,0,low,Assam
27.06564,88.26923,1983.5,41.19,63.27,106.29,8.96,46.17,52.97,76.94,44.38,1,moderate,West Bengal
30.72439,78.94843,3379.3,50.75,80.11,118.73,8.25,58.27,61.15,100.0,60.19,2,high,Uttarakhand
27.28172,88.7323,1361.8,57.25,30.58,102.31,2.23,35.0,38.02,78.66,50.49,1,moderate,Sikkim
25.27227,91.73238,1570.7,43.87,1.28,2.49,0.06,25.38,35.05,92.77,26.71,0,low,Meghalaya
26.20339,91.80956,50.0,32.59,3.04,18.27,0.13,26.07,28.93,65.07,22.43,0,low,Assam
25.39945,91.76848,1827.7,40.72,50.08,106.44,3.17,75.0,46.67,76.89,54.94,1,moderate,Meghalaya
24.8764,93.95539,958.8,24.91,15.64,34.63,1.07,18.79,32.43,89.92,21.61,0,low,Manipur
27.44727,88.6974,1728.4,48.41,36.13,60.94,2.53,60.81,49.02,81.95,43.36,1,moderate,Sikkim
27.34014,88.67027,1449.6,66.78,52.0,126.79,4.75,53.86,45.66,91.47,65.95,2,high,Sikkim
